,i,j,clusters
9034,70,74,22
9035,70,75,28
9036,70,76,1
9037,70,77,1
9038,70,78,1
9039,70,79,16
9040,70,80,16
9041,70,81,16
9042,70,82,28
9043,70,83,22
9044,70,84,28
9045,70,85,28
9046,70,86,28
9047,70,87,22
9048,70,88,8
9049,70,89,25
9050,70,90,25
9051,70,91,9
9052,70,92,25
9053,70,93,25
9054,70,94,9
9055,70,95,20
9056,70,96,24
9057,70,97,24
9058,70,98,10
9059,70,99,1
9060,70,100,1
9061,70,101,1
9062,70,102,1
9063,70,103,1
9064,70,104,1
9065,70,105,1
9066,70,106,12
9067,70,107,1
9068,70,108,5
9069,70,109,6
9070,70,110,2
9071,70,111,2
9072,70,112,2
9073,70,113,2
9074,70,114,2
9075,70,115,2
9076,70,116,2
9077,70,117,2
9078,70,118,2
9079,70,119,2
9080,70,120,2
9081,70,121,2
9082,70,122,2
9083,70,123,2
9084,70,124,2
9085,70,125,2
9086,70,126,2
9087,70,127,2
9088,71,0,2
9089,71,1,2
9090,71,2,2
9091,71,3,2
9092,71,4,2
9093,71,5,2
9094,71,6,2
9095,71,7,2
9096,71,8,2
9097,71,9,2
9098,71,10,2
9099,71,11,2
9100,71,12,2
9101,71,13,2
9102,71,14,2
9103,71,15,2
9104,71,16,2
9105,71,17,2
9106,71,18,6
9107,71,19,5
9108,71,20,4
9109,71,21,1
9110,71,22,1
9111,71,23,1
9112,71,24,1
9113,71,25,1
9114,71,26,20
9115,71,27,1
9116,71,28,7
9117,71,29,1
9118,71,30,19
9119,71,31,24
9120,71,32,25
9121,71,33,12
9122,71,34,9
9123,71,35,12
9124,71,36,23
9125,71,37,16
9126,71,38,22
9127,71,39,22
9128,71,40,22
9129,71,41,22
9130,71,42,8
9131,71,43,22
9132,71,44,16
9133,71,45,8
9134,71,46,16
9135,71,47,27
9136,71,48,23
9137,71,49,1
9138,71,50,28
9139,71,51,16
9140,71,52,28
9141,71,53,27
9142,71,54,1
9143,71,55,1
9144,71,56,1
9145,71,57,1
9146,71,58,16
9147,71,59,1
9148,71,60,1
9149,71,61,1
9150,71,62,1
9151,71,63,1
9152,71,64,1
9153,71,65,26
9154,71,66,1
9155,71,67,1
9156,71,68,1
9157,71,69,27
9158,71,70,11
9159,71,71,14
9160,71,72,12
9161,71,73,22
9162,71,74,28
9163,71,75,1
9164,71,76,1
9165,71,77,1
9166,71,78,1
9167,71,79,1
9168,71,80,1
9169,71,81,1
9170,71,82,1
9171,71,83,27
9172,71,84,28
9173,71,85,28
9174,71,86,28
9175,71,87,22
9176,71,88,8
9177,71,89,25
9178,71,90,11
9179,71,91,25
9180,71,92,25
9181,71,93,25
9182,71,94,20
9183,71,95,17
9184,71,96,14
9185,71,97,17
9186,71,98,1
9187,71,99,1
9188,71,100,1
9189,71,101,1
9190,71,102,1
9191,71,103,1
9192,71,104,1
9193,71,105,1
9194,71,106,14
9195,71,107,1
9196,71,108,4
9197,71,109,5
9198,71,110,2
9199,71,111,2
9200,71,112,2
9201,71,113,2
9202,71,114,2
9203,71,115,2
9204,71,116,2
9205,71,117,2
9206,71,118,2
9207,71,119,2
9208,71,120,2
9209,71,121,2
9210,71,122,2
9211,71,123,2
9212,71,124,2
9213,71,125,2
9214,71,126,2
9215,71,127,2
9216,72,0,2
9217,72,1,2
9218,72,2,2
9219,72,3,2
9220,72,4,2
9221,72,5,2
9222,72,6,2
9223,72,7,2
9224,72,8,2
9225,72,9,2
9226,72,10,2
9227,72,11,2
9228,72,12,2
9229,72,13,2
9230,72,14,2
9231,72,15,2
9232,72,16,2
9233,72,17,2
9234,72,18,7
9235,72,19,6
9236,72,20,4
9237,72,21,1
9238,72,22,1
9239,72,23,1
9240,72,24,1
9241,72,25,1
9242,72,26,9
9243,72,27,1
9244,72,28,5
9245,72,29,1
9246,72,30,9
9247,72,31,12
9248,72,32,12
9249,72,33,25
9250,72,34,12
9251,72,35,11
9252,72,36,25
9253,72,37,25
9254,72,38,22
9255,72,39,22
9256,72,40,8
9257,72,41,8
9258,72,42,22
9259,72,43,16
9260,72,44,28
9261,72,45,16
9262,72,46,1
9263,72,47,1
9264,72,48,27
9265,72,49,1
9266,72,50,23
9267,72,51,27
9268,72,52,27
9269,72,53,28
9270,72,54,1
9271,72,55,1
9272,72,56,24
9273,72,57,22
9274,72,58,1
9275,72,59,1
9276,72,60,1
9277,72,61,1
9278,72,62,1
9279,72,63,1
9280,72,64,1
9281,72,65,14
9282,72,66,1
9283,72,67,1
9284,72,68,1
9285,72,69,28
9286,72,70,28
9287,72,71,9
9288,72,72,12
9289,72,73,22
9290,72,74,8
9291,72,75,1
9292,72,76,1
9293,72,77,1
9294,72,78,1
9295,72,79,27
9296,72,80,22
9297,72,81,8
9298,72,82,28
9299,72,83,27
9300,72,84,16
9301,72,85,22
9302,72,86,25
9303,72,87,12
9304,72,88,12
9305,72,89,12
9306,72,90,20
9307,72,91,12
9308,72,92,12
9309,72,93,12
9310,72,94,20
9311,72,95,17
9312,72,96,14
9313,72,97,14
9314,72,98,1
9315,72,99,1
9316,72,100,1
9317,72,101,1
9318,72,102,1
9319,72,103,1
9320,72,104,1
9321,72,105,1
9322,72,106,21
9323,72,107,1
9324,72,108,5
9325,72,109,6
9326,72,110,2
9327,72,111,2
9328,72,112,2
9329,72,113,2
9330,72,114,2
9331,72,115,2
9332,72,116,2
9333,72,117,2
9334,72,118,2
9335,72,119,2
9336,72,120,2
9337,72,121,2
9338,72,122,2
9339,72,123,2
9340,72,124,2
9341,72,125,2
9342,72,126,2
9343,72,127,2
9344,73,0,2
9345,73,1,2
9346,73,2,2
9347,73,3,2
9348,73,4,2
9349,73,5,2
9350,73,6,2
9351,73,7,2
9352,73,8,2
9353,73,9,2
9354,73,10,2
9355,73,11,2
9356,73,12,2
9357,73,13,2
9358,73,14,2
9359,73,15,2
9360,73,16,2
9361,73,17,2
9362,73,18,7
9363,73,19,6
9364,73,20,5
9365,73,21,1
9366,73,22,1
9367,73,23,1
9368,73,24,1
9369,73,25,1
9370,73,26,25
9371,73,27,1
9372,73,28,3
9373,73,29,1
9374,73,30,25
9375,73,31,9
9376,73,32,9
9377,73,33,12
9378,73,34,11
9379,73,35,12
9380,73,36,12
9381,73,37,25
9382,73,38,22
9383,73,39,22
9384,73,40,16
9385,73,41,16
9386,73,42,22
9387,73,43,16
9388,73,44,27
9389,73,45,27
9390,73,46,27
9391,73,47,27
9392,73,48,27
9393,73,49,23
9394,73,50,1
9395,73,51,1
9396,73,52,1
9397,73,53,1
9398,73,54,1
9399,73,55,20
9400,73,56,19
9401,73,57,1
9402,73,58,1
9403,73,59,1
9404,73,60,1
9405,73,61,1
9406,73,62,1
9407,73,63,1
9408,73,64,1
9409,73,65,1
9410,73,66,1
9411,73,67,1
9412,73,68,1
9413,73,69,22
9414,73,70,22
9415,73,71,28
9416,73,72,8
9417,73,73,16
9418,73,74,16
9419,73,75,1
9420,73,76,1
9421,73,77,1
9422,73,78,23
9423,73,79,22
9424,73,80,22
9425,73,81,26
9426,73,82,25
9427,73,83,28
9428,73,84,16
9429,73,85,11
9430,73,86,8
9431,73,87,12
9432,73,88,20
9433,73,89,20
9434,73,90,20
9435,73,91,17
9436,73,92,20
9437,73,93,14
9438,73,94,17
9439,73,95,11
9440,73,96,17
9441,73,97,17
9442,73,98,18
9443,73,99,1
9444,73,100,1
9445,73,101,1
9446,73,102,1
9447,73,103,1
9448,73,104,1
9449,73,105,1
9450,73,106,10
9451,73,107,7
9452,73,108,4
9453,73,109,7
9454,73,110,3
9455,73,111,2
9456,73,112,2
9457,73,113,2
9458,73,114,2
9459,73,115,2
9460,73,116,2
9461,73,117,2
9462,73,118,2
9463,73,119,2
9464,73,120,2
9465,73,121,2
9466,73,122,2
9467,73,123,2
9468,73,124,2
9469,73,125,2
9470,73,126,2
9471,73,127,2
9472,74,0,2
9473,74,1,2
9474,74,2,2
9475,74,3,2
9476,74,4,2
9477,74,5,2
9478,74,6,2
9479,74,7,2
9480,74,8,2
9481,74,9,2
9482,74,10,2
9483,74,11,2
9484,74,12,2
9485,74,13,2
9486,74,14,2
9487,74,15,2
9488,74,16,2
9489,74,17,2
9490,74,18,6
9491,74,19,5
9492,74,20,4
9493,74,21,1
9494,74,22,11
9495,74,23,1
9496,74,24,1
9497,74,25,1
9498,74,26,17
9499,74,27,10
9500,74,28,6
9501,74,29,1
9502,74,30,20
9503,74,31,12
9504,74,32,25
9505,74,33,25
9506,74,34,25
9507,74,35,9
9508,74,36,11
9509,74,37,11
9510,74,38,11
9511,74,39,11
9512,74,40,25
9513,74,41,8
9514,74,42,11
9515,74,43,8
9516,74,44,28
9517,74,45,27
9518,74,46,27
9519,74,47,27
9520,74,48,23
9521,74,49,23
9522,74,50,1
9523,74,51,8
9524,74,52,1
9525,74,53,1
9526,74,54,1
9527,74,55,1
9528,74,56,1
9529,74,57,1
9530,74,58,14
9531,74,59,1
9532,74,60,1
9533,74,61,1
9534,74,62,1
9535,74,63,1
9536,74,64,1
9537,74,65,1
9538,74,66,1
9539,74,67,1
9540,74,68,1
9541,74,69,12
9542,74,70,16
9543,74,71,8
9544,74,72,22
9545,74,73,16
9546,74,74,8
9547,74,75,28
9548,74,76,28
9549,74,77,27
9550,74,78,8
9551,74,79,8
9552,74,80,11
9553,74,81,19
9554,74,82,24
9555,74,83,22
9556,74,84,8
9557,74,85,22
9558,74,86,23
9559,74,87,9
9560,74,88,20
9561,74,89,20
9562,74,90,20
9563,74,91,20
9564,74,92,22
9565,74,93,26
9566,74,94,14
9567,74,95,14
9568,74,96,17
9569,74,97,24
9570,74,98,1
9571,74,99,1
9572,74,100,1
9573,74,101,12
9574,74,102,1
9575,74,103,1
9576,74,104,1
9577,74,105,1
9578,74,106,1
9579,74,107,4
9580,74,108,5
9581,74,109,6
9582,74,110,3
9583,74,111,2
9584,74,112,2
9585,74,113,2
9586,74,114,2
9587,74,115,2
9588,74,116,2
9589,74,117,2
9590,74,118,2
9591,74,119,2
9592,74,120,2
9593,74,121,2
9594,74,122,2
9595,74,123,2
9596,74,124,2
9597,74,125,2
9598,74,126,2
9599,74,127,2
9600,75,0,2
9601,75,1,2
9602,75,2,2
9603,75,3,2
9604,75,4,2
9605,75,5,2
9606,75,6,2
9607,75,7,2
9608,75,8,2
9609,75,9,2
9610,75,10,2
9611,75,11,2
9612,75,12,2
9613,75,13,2
9614,75,14,2
9615,75,15,2
9616,75,16,2
9617,75,17,2
9618,75,18,6
9619,75,19,5
9620,75,20,5
9621,75,21,1
9622,75,22,26
9623,75,23,1
9624,75,24,1
9625,75,25,1
9626,75,26,1
9627,75,27,21
9628,75,28,1
9629,75,29,1
9630,75,30,13
9631,75,31,9
9632,75,32,9
9633,75,33,25
9634,75,34,17
9635,75,35,20
9636,75,36,25
9637,75,37,12
9638,75,38,9
9639,75,39,16
9640,75,40,8
9641,75,41,25
9642,75,42,1
9643,75,43,27
9644,75,44,16
9645,75,45,27
9646,75,46,27
9647,75,47,27
9648,75,48,27
9649,75,49,1
9650,75,50,17
9651,75,51,1
9652,75,52,25
9653,75,53,1
9654,75,54,1
9655,75,55,1
9656,75,56,1
9657,75,57,1
9658,75,58,1
9659,75,59,1
9660,75,60,1
9661,75,61,20
9662,75,62,1
9663,75,63,1
9664,75,64,1
9665,75,65,1
9666,75,66,1
9667,75,67,1
9668,75,68,1
9669,75,69,17
9670,75,70,23
9671,75,71,19
9672,75,72,13
9673,75,73,17
9674,75,74,24
9675,75,75,20
9676,75,76,12
9677,75,77,16
9678,75,78,1
9679,75,79,16
9680,75,80,14
9681,75,81,18
9682,75,82,19
9683,75,83,11
9684,75,84,16
9685,75,85,25
9686,75,86,12
9687,75,87,12
9688,75,88,12
9689,75,89,12
9690,75,90,9
9691,75,91,24
9692,75,92,24
9693,75,93,17
9694,75,94,17
9695,75,95,24
9696,75,96,24
9697,75,97,17
9698,75,98,1
9699,75,99,4
9700,75,100,1
9701,75,101,1
9702,75,102,1
9703,75,103,1
9704,75,104,1
9705,75,105,1
9706,75,106,1
9707,75,107,3
9708,75,108,5
9709,75,109,6
9710,75,110,3
9711,75,111,2
9712,75,112,2
9713,75,113,2
9714,75,114,2
9715,75,115,2
9716,75,116,2
9717,75,117,2
9718,75,118,2
9719,75,119,2
9720,75,120,2
9721,75,121,2
9722,75,122,2
9723,75,123,2
9724,75,124,2
9725,75,125,2
9726,75,126,2
9727,75,127,2
9728,76,0,2
9729,76,1,2
9730,76,2,2
9731,76,3,2
9732,76,4,2
9733,76,5,2
9734,76,6,2
9735,76,7,2
9736,76,8,2
9737,76,9,2
9738,76,10,2
9739,76,11,2
9740,76,12,2
9741,76,13,2
9742,76,14,2
9743,76,15,2
9744,76,16,2
9745,76,17,2
9746,76,18,6
9747,76,19,5
9748,76,20,6
9749,76,21,5
9750,76,22,1
9751,76,23,1
9752,76,24,1
9753,76,25,1
9754,76,26,1
9755,76,27,20
9756,76,28,1
9757,76,29,4
9758,76,30,1
9759,76,31,25
9760,76,32,20
9761,76,33,27
9762,76,34,1
9763,76,35,9
9764,76,36,14
9765,76,37,11
9766,76,38,28
9767,76,39,28
9768,76,40,9
9769,76,41,12
9770,76,42,8
9771,76,43,8
9772,76,44,16
9773,76,45,27
9774,76,46,28
9775,76,47,28
9776,76,48,1
9777,76,49,1
9778,76,50,1
9779,76,51,1
9780,76,52,1
9781,76,53,1
9782,76,54,1
9783,76,55,18
9784,76,56,18
9785,76,57,1
9786,76,58,26
9787,76,59,1
9788,76,60,1
9789,76,61,1
9790,76,62,22
9791,76,63,17
9792,76,64,9
9793,76,65,26
9794,76,66,1
9795,76,67,1
9796,76,68,1
9797,76,69,1
9798,76,70,22
9799,76,71,18
9800,76,72,1
9801,76,73,1
9802,76,74,1
9803,76,75,1
9804,76,76,1
9805,76,77,22
9806,76,78,28
9807,76,79,22
9808,76,80,9
9809,76,81,1
9810,76,82,15
9811,76,83,8
9812,76,84,16
9813,76,85,8
9814,76,86,11
9815,76,87,11
9816,76,88,25
9817,76,89,12
9818,76,90,12
9819,76,91,9
9820,76,92,20
9821,76,93,9
9822,76,94,24
9823,76,95,14
9824,76,96,14
9825,76,97,14
9826,76,98,1
9827,76,99,5
9828,76,100,1
9829,76,101,1
9830,76,102,1
9831,76,103,1
9832,76,104,1
9833,76,105,1
9834,76,106,1
9835,76,107,4
9836,76,108,5
9837,76,109,6
9838,76,110,2
9839,76,111,2
9840,76,112,2
9841,76,113,2
9842,76,114,2
9843,76,115,2
9844,76,116,2
9845,76,117,2
9846,76,118,2
9847,76,119,2
9848,76,120,2
9849,76,121,2
9850,76,122,2
9851,76,123,2
9852,76,124,2
9853,76,125,2
9854,76,126,2
9855,76,127,2
9856,77,0,2
9857,77,1,2
9858,77,2,2
9859,77,3,2
9860,77,4,2
9861,77,5,2
9862,77,6,2
9863,77,7,2
9864,77,8,2
9865,77,9,2
9866,77,10,2
9867,77,11,2
9868,77,12,2
9869,77,13,2
9870,77,14,2
9871,77,15,2
9872,77,16,2
9873,77,17,2
9874,77,18,7
9875,77,19,5
9876,77,20,6
9877,77,21,4
9878,77,22,1
9879,77,23,8
9880,77,24,1
9881,77,25,1
9882,77,26,1
9883,77,27,1
9884,77,28,1
9885,77,29,6
9886,77,30,1
9887,77,31,8
9888,77,32,12
9889,77,33,20
9890,77,34,16
9891,77,35,1
9892,77,36,27
9893,77,37,28
9894,77,38,11
9895,77,39,9
9896,77,40,12
9897,77,41,11
9898,77,42,25
9899,77,43,22
9900,77,44,16
9901,77,45,27
9902,77,46,23
9903,77,47,27
9904,77,48,1
9905,77,49,19
9906,77,50,1
9907,77,51,1
9908,77,52,1
9909,77,53,1
9910,77,54,1
9911,77,55,18
9912,77,56,1
9913,77,57,1
9914,77,58,25
9915,77,59,24
9916,77,60,1
9917,77,61,1
9918,77,62,1
9919,77,63,1
9920,77,64,1
9921,77,65,1
9922,77,66,1
9923,77,67,1
9924,77,68,1
9925,77,69,1
9926,77,70,8
9927,77,71,9
9928,77,72,21
9929,77,73,1
9930,77,74,1
9931,77,75,1
9932,77,76,1
9933,77,77,1
9934,77,78,1
9935,77,79,15
9936,77,80,9
9937,77,81,18
9938,77,82,19
9939,77,83,16
9940,77,84,16
9941,77,85,8
9942,77,86,25
9943,77,87,9
9944,77,88,20
9945,77,89,20
9946,77,90,24
9947,77,91,9
9948,77,92,9
9949,77,93,20
9950,77,94,17
9951,77,95,17
9952,77,96,20
9953,77,97,1
9954,77,98,1
9955,77,99,7
9956,77,100,17
9957,77,101,1
9958,77,102,1
9959,77,103,1
9960,77,104,1
9961,77,105,20
9962,77,106,1
9963,77,107,4
9964,77,108,5
9965,77,109,1
9966,77,110,3
9967,77,111,2
9968,77,112,2
9969,77,113,2
9970,77,114,2
9971,77,115,2
9972,77,116,2
9973,77,117,2
9974,77,118,2
9975,77,119,2
9976,77,120,2
9977,77,121,2
9978,77,122,2
9979,77,123,2
9980,77,124,2
9981,77,125,2
9982,77,126,2
9983,77,127,2
9984,78,0,2
9985,78,1,2
9986,78,2,2
9987,78,3,2
9988,78,4,2
9989,78,5,2
9990,78,6,2
9991,78,7,2
9992,78,8,2
9993,78,9,2
9994,78,10,2
9995,78,11,2
9996,78,12,2
9997,78,13,2
9998,78,14,2
9999,78,15,2
10000,78,16,2
10001,78,17,2
10002,78,18,6
10003,78,19,5
10004,78,20,5
10005,78,21,3
10006,78,22,1
10007,78,23,17
10008,78,24,1
10009,78,25,1
10010,78,26,1
10011,78,27,1
10012,78,28,26
10013,78,29,1
10014,78,30,1
10015,78,31,9
10016,78,32,25
10017,78,33,12
10018,78,34,25
10019,78,35,25
10020,78,36,12
10021,78,37,20
10022,78,38,9
10023,78,39,25
10024,78,40,11
10025,78,41,8
10026,78,42,22
10027,78,43,28
10028,78,44,27
10029,78,45,27
10030,78,46,16
10031,78,47,16
10032,78,48,1
10033,78,49,13
10034,78,50,1
10035,78,51,1
10036,78,52,1
10037,78,53,10
10038,78,54,10
10039,78,55,1
10040,78,56,1
10041,78,57,18
10042,78,58,8
10043,78,59,11
10044,78,60,25
10045,78,61,1
10046,78,62,1
10047,78,63,1
10048,78,64,1
10049,78,65,1
10050,78,66,1
10051,78,67,1
10052,78,68,1
10053,78,69,1
10054,78,70,28
10055,78,71,8
10056,78,72,22
10057,78,73,10
10058,78,74,1
10059,78,75,1
10060,78,76,15
10061,78,77,26
10062,78,78,19
10063,78,79,1
10064,78,80,1
10065,78,81,1
10066,78,82,9
10067,78,83,28
10068,78,84,27
10069,78,85,8
10070,78,86,12
10071,78,87,11
10072,78,88,22
10073,78,89,25
10074,78,90,17
10075,78,91,24
10076,78,92,24
10077,78,93,14
10078,78,94,24
10079,78,95,17
10080,78,96,14
10081,78,97,1
10082,78,98,5
10083,78,99,1
10084,78,100,1
10085,78,101,1
10086,78,102,1
10087,78,103,1
10088,78,104,1
10089,78,105,10
10090,78,106,7
10091,78,107,4
10092,78,108,4
10093,78,109,1
10094,78,110,3
10095,78,111,2
10096,78,112,2
10097,78,113,2
10098,78,114,2
10099,78,115,2
10100,78,116,2
10101,78,117,2
10102,78,118,2
10103,78,119,2
10104,78,120,2
10105,78,121,2
10106,78,122,2
10107,78,123,2
10108,78,124,2
10109,78,125,2
10110,78,126,2
10111,78,127,2
10112,79,0,2
10113,79,1,2
10114,79,2,2
10115,79,3,2
10116,79,4,2
10117,79,5,2
10118,79,6,2
10119,79,7,2
10120,79,8,2
10121,79,9,2
10122,79,10,2
10123,79,11,2
10124,79,12,2
10125,79,13,2
10126,79,14,2
10127,79,15,2
10128,79,16,2
10129,79,17,2
10130,79,18,6
10131,79,19,5
10132,79,20,4
10133,79,21,5
10134,79,22,5
10135,79,23,1
10136,79,24,27
10137,79,25,1
10138,79,26,1
10139,79,27,1
10140,79,28,1
10141,79,29,1
10142,79,30,6
10143,79,31,1
10144,79,32,25
10145,79,33,25
10146,79,34,17
10147,79,35,20
10148,79,36,12
10149,79,37,12
10150,79,38,25
10151,79,39,11
10152,79,40,8
10153,79,41,16
10154,79,42,28
10155,79,43,23
10156,79,44,27
10157,79,45,27
10158,79,46,27
10159,79,47,27
10160,79,48,23
10161,79,49,21
10162,79,50,1
10163,79,51,1
10164,79,52,1
10165,79,53,15
10166,79,54,25
10167,79,55,15
10168,79,56,1
10169,79,57,13
10170,79,58,22
10171,79,59,22
10172,79,60,25
10173,79,61,20
10174,79,62,9
10175,79,63,1
10176,79,64,1
10177,79,65,1
10178,79,66,1
10179,79,67,27
10180,79,68,1
10181,79,69,22
10182,79,70,17
10183,79,71,12
10184,79,72,22
10185,79,73,24
10186,79,74,1
10187,79,75,1
10188,79,76,1
10189,79,77,8
10190,79,78,9
10191,79,79,1
10192,79,80,1
10193,79,81,1
10194,79,82,11
10195,79,83,28
10196,79,84,28
10197,79,85,22
10198,79,86,8
10199,79,87,12
10200,79,88,9
10201,79,89,8
10202,79,90,12
10203,79,91,9
10204,79,92,17
10205,79,93,14
10206,79,94,14
10207,79,95,26
10208,79,96,26
10209,79,97,1
10210,79,98,4
10211,79,99,1
10212,79,100,1
10213,79,101,1
10214,79,102,1
10215,79,103,1
10216,79,104,1
10217,79,105,1
10218,79,106,4
10219,79,107,4
10220,79,108,4
10221,79,109,6
10222,79,110,3
10223,79,111,2
10224,79,112,2
10225,79,113,2
10226,79,114,2
10227,79,115,2
10228,79,116,2
10229,79,117,2
10230,79,118,2
10231,79,119,2
10232,79,120,2
10233,79,121,2
10234,79,122,2
10235,79,123,2
10236,79,124,2
10237,79,125,2
10238,79,126,2
10239,79,127,2
10240,80,0,2
10241,80,1,2
10242,80,2,2
10243,80,3,2
10244,80,4,2
10245,80,5,2
10246,80,6,2
10247,80,7,2
10248,80,8,2
10249,80,9,2
10250,80,10,2
10251,80,11,2
10252,80,12,2
10253,80,13,2
10254,80,14,2
10255,80,15,2
10256,80,16,2
10257,80,17,2
10258,80,18,5
10259,80,19,5
10260,80,20,4
10261,80,21,4
10262,80,22,3
10263,80,23,1
10264,80,24,17
10265,80,25,1
10266,80,26,1
10267,80,27,1
10268,80,28,1
10269,80,29,15
10270,80,30,7
10271,80,31,1
10272,80,32,1
10273,80,33,16
10274,80,34,24
10275,80,35,20
10276,80,36,20
10277,80,37,9
10278,80,38,25
10279,80,39,11
10280,80,40,8
10281,80,41,16
10282,80,42,22
10283,80,43,16
10284,80,44,16
10285,80,45,27
10286,80,46,27
10287,80,47,16
10288,80,48,27
10289,80,49,14
10290,80,50,1
10291,80,51,18
10292,80,52,10
10293,80,53,16
10294,80,54,1
10295,80,55,28
10296,80,56,1
10297,80,57,25
10298,80,58,28
10299,80,59,16
10300,80,60,22
10301,80,61,25
10302,80,62,24
10303,80,63,1
10304,80,64,1
10305,80,65,1
10306,80,66,9
10307,80,67,26
10308,80,68,20
10309,80,69,8
10310,80,70,8
10311,80,71,11
10312,80,72,11
10313,80,73,9
10314,80,74,1
10315,80,75,19
10316,80,76,1
10317,80,77,1
10318,80,78,9
10319,80,79,1
10320,80,80,1
10321,80,81,21
10322,80,82,8
10323,80,83,16
10324,80,84,16
10325,80,85,8
10326,80,86,25
10327,80,87,9
10328,80,88,20
10329,80,89,20
10330,80,90,12
10331,80,91,17
10332,80,92,20
10333,80,93,24
10334,80,94,14
10335,80,95,17
10336,80,96,1
10337,80,97,1
10338,80,98,2
10339,80,99,21
10340,80,100,1
10341,80,101,1
10342,80,102,1
10343,80,103,1
10344,80,104,22
10345,80,105,1
10346,80,106,3
10347,80,107,5
10348,80,108,4
10349,80,109,5
10350,80,110,2
10351,80,111,2
10352,80,112,2
10353,80,113,2
10354,80,114,2
10355,80,115,2
10356,80,116,2
10357,80,117,2
10358,80,118,2
10359,80,119,2
10360,80,120,2
10361,80,121,2
10362,80,122,2
10363,80,123,2
10364,80,124,2
10365,80,125,2
10366,80,126,2
10367,80,127,2
10368,81,0,2
10369,81,1,2
10370,81,2,2
10371,81,3,2
10372,81,4,2
10373,81,5,2
10374,81,6,2
10375,81,7,2
10376,81,8,2
10377,81,9,2
10378,81,10,2
10379,81,11,2
10380,81,12,2
10381,81,13,2
10382,81,14,2
10383,81,15,2
10384,81,16,2
10385,81,17,2
10386,81,18,5
10387,81,19,5
10388,81,20,4
10389,81,21,4
10390,81,22,4
10391,81,23,1
10392,81,24,19
10393,81,25,1
10394,81,26,1
10395,81,27,1
10396,81,28,1
10397,81,29,1
10398,81,30,1
10399,81,31,4
10400,81,32,1
10401,81,33,20
10402,81,34,9
10403,81,35,20
10404,81,36,24
10405,81,37,20
10406,81,38,9
10407,81,39,25
10408,81,40,11
10409,81,41,8
10410,81,42,11
10411,81,43,22
10412,81,44,22
10413,81,45,28
10414,81,46,27
10415,81,47,16
10416,81,48,28
10417,81,49,25
10418,81,50,1
10419,81,51,1
10420,81,52,23
10421,81,53,1
10422,81,54,1
10423,81,55,27
10424,81,56,1
10425,81,57,16
10426,81,58,11
10427,81,59,12
10428,81,60,12
10429,81,61,12
10430,81,62,9
10431,81,63,1
10432,81,64,1
10433,81,65,1
10434,81,66,1
10435,81,67,11
10436,81,68,12
10437,81,69,11
10438,81,70,8
10439,81,71,22
10440,81,72,22
10441,81,73,12
10442,81,74,1
10443,81,75,8
10444,81,76,1
10445,81,77,1
10446,81,78,1
10447,81,79,1
10448,81,80,1
10449,81,81,17
10450,81,82,22
10451,81,83,22
10452,81,84,11
10453,81,85,25
10454,81,86,9
10455,81,87,20
10456,81,88,9
10457,81,89,25
10458,81,90,24
10459,81,91,17
10460,81,92,20
10461,81,93,17
10462,81,94,26
10463,81,95,26
10464,81,96,1
10465,81,97,1
10466,81,98,3
10467,81,99,1
10468,81,100,1
10469,81,101,1
10470,81,102,1
10471,81,103,1
10472,81,104,9
10473,81,105,1
10474,81,106,4
10475,81,107,5
10476,81,108,4
10477,81,109,5
10478,81,110,2
10479,81,111,2
10480,81,112,2
10481,81,113,2
10482,81,114,2
10483,81,115,2
10484,81,116,2
10485,81,117,2
10486,81,118,2
10487,81,119,2
10488,81,120,2
10489,81,121,2
10490,81,122,2
10491,81,123,2
10492,81,124,2
10493,81,125,2
10494,81,126,2
10495,81,127,2
10496,82,0,2
10497,82,1,2
10498,82,2,2
10499,82,3,2
10500,82,4,2
10501,82,5,2
10502,82,6,2
10503,82,7,2
10504,82,8,2
10505,82,9,2
10506,82,10,2
10507,82,11,2
10508,82,12,2
10509,82,13,2
10510,82,14,2
10511,82,15,2
10512,82,16,2
10513,82,17,2
10514,82,18,4
10515,82,19,4
10516,82,20,4
10517,82,21,4
10518,82,22,4
10519,82,23,3
10520,82,24,1
10521,82,25,22
10522,82,26,1
10523,82,27,1
10524,82,28,1
10525,82,29,1
10526,82,30,17
10527,82,31,4
10528,82,32,7
10529,82,33,1
10530,82,34,12
10531,82,35,20
10532,82,36,20
10533,82,37,20
10534,82,38,12
10535,82,39,12
10536,82,40,11
10537,82,41,8
10538,82,42,11
10539,82,43,11
10540,82,44,25
10541,82,45,11
10542,82,46,28
10543,82,47,27
10544,82,48,16
10545,82,49,22
10546,82,50,1
10547,82,51,18
10548,82,52,1
10549,82,53,1
10550,82,54,1
10551,82,55,1
10552,82,56,12
10553,82,57,8
10554,82,58,20
10555,82,59,24
10556,82,60,14
10557,82,61,12
10558,82,62,27
10559,82,63,1
10560,82,64,1
10561,82,65,1
10562,82,66,1
10563,82,67,1
10564,82,68,12
10565,82,69,20
10566,82,70,9
10567,82,71,20
10568,82,72,8
10569,82,73,22
10570,82,74,21
10571,82,75,1
10572,82,76,10
10573,82,77,1
10574,82,78,1
10575,82,79,1
10576,82,80,1
10577,82,81,9
10578,82,82,22
10579,82,83,22
10580,82,84,11
10581,82,85,25
10582,82,86,24
10583,82,87,11
10584,82,88,25
10585,82,89,24
10586,82,90,17
10587,82,91,20
