,i,j,clusters
3218,34,90,7
3219,34,91,3
3220,35,0,3
3221,35,1,3
3222,35,2,6
3223,35,3,5
3224,35,4,6
3225,35,5,5
3226,35,6,7
3227,35,7,3
3228,35,8,6
3229,35,9,10
3230,35,10,1
3231,35,11,26
3232,35,12,1
3233,35,13,1
3234,35,14,46
3235,35,15,1
3236,35,16,1
3237,35,17,12
3238,35,18,11
3239,35,19,8
3240,35,20,29
3241,35,21,17
3242,35,22,1
3243,35,23,1
3244,35,24,1
3245,35,25,1
3246,35,26,1
3247,35,27,1
3248,35,28,1
3249,35,29,1
3250,35,30,1
3251,35,31,1
3252,35,32,1
3253,35,33,1
3254,35,34,1
3255,35,35,1
3256,35,36,1
3257,35,37,1
3258,35,38,1
3259,35,39,1
3260,35,40,1
3261,35,41,1
3262,35,42,1
3263,35,43,1
3264,35,44,1
3265,35,45,1
3266,35,46,1
3267,35,47,11
3268,35,48,9
3269,35,49,34
3270,35,50,35
3271,35,51,1
3272,35,52,1
3273,35,53,39
3274,35,54,1
3275,35,55,43
3276,35,56,1
3277,35,57,23
3278,35,58,1
3279,35,59,1
3280,35,60,18
3281,35,61,1
3282,35,62,26
3283,35,63,1
3284,35,64,46
3285,35,65,1
3286,35,66,1
3287,35,67,1
3288,35,68,26
3289,35,69,30
3290,35,70,26
3291,35,71,1
3292,35,72,15
3293,35,73,8
3294,35,74,11
3295,35,75,11
3296,35,76,10
3297,35,77,8
3298,35,78,16
3299,35,79,23
3300,35,80,1
3301,35,81,1
3302,35,82,1
3303,35,83,1
3304,35,84,20
3305,35,85,9
3306,35,86,3
3307,35,87,5
3308,35,88,5
3309,35,89,4
3310,35,90,5
3311,35,91,5
3312,36,0,2
3313,36,1,2
3314,36,2,3
3315,36,3,5
3316,36,4,2
3317,36,5,2
3318,36,6,6
3319,36,7,3
3320,36,8,3
3321,36,9,10
3322,36,10,1
3323,36,11,1
3324,36,12,1
3325,36,13,1
3326,36,14,1
3327,36,15,20
3328,36,16,10
3329,36,17,8
3330,36,18,25
3331,36,19,8
3332,36,20,10
3333,36,21,27
3334,36,22,1
3335,36,23,1
3336,36,24,1
3337,36,25,1
3338,36,26,1
3339,36,27,46
3340,36,28,1
3341,36,29,1
3342,36,30,1
3343,36,31,1
3344,36,32,1
3345,36,33,1
3346,36,34,1
3347,36,35,1
3348,36,36,1
3349,36,37,1
3350,36,38,1
3351,36,39,1
3352,36,40,1
3353,36,41,1
3354,36,42,1
3355,36,43,1
3356,36,44,1
3357,36,45,1
3358,36,46,1
3359,36,47,28
3360,36,48,1
3361,36,49,1
3362,36,50,45
3363,36,51,1
3364,36,52,30
3365,36,53,42
3366,36,54,44
3367,36,55,1
3368,36,56,1
3369,36,57,33
3370,36,58,1
3371,36,59,1
3372,36,60,12
3373,36,61,23
3374,36,62,1
3375,36,63,33
3376,36,64,1
3377,36,65,32
3378,36,66,22
3379,36,67,42
3380,36,68,30
3381,36,69,46
3382,36,70,41
3383,36,71,35
3384,36,72,1
3385,36,73,8
3386,36,74,9
3387,36,75,31
3388,36,76,15
3389,36,77,1
3390,36,78,9
3391,36,79,1
3392,36,80,1
3393,36,81,1
3394,36,82,1
3395,36,83,1
3396,36,84,35
3397,36,85,15
3398,36,86,25
3399,36,87,3
3400,36,88,6
3401,36,89,6
3402,36,90,6
3403,36,91,6
3404,37,0,7
3405,37,1,3
3406,37,2,3
3407,37,3,7
3408,37,4,25
3409,37,5,2
3410,37,6,4
3411,37,7,4
3412,37,8,7
3413,37,9,37
3414,37,10,46
3415,37,11,1
3416,37,12,1
3417,37,13,1
3418,37,14,37
3419,37,15,10
3420,37,16,29
3421,37,17,11
3422,37,18,11
3423,37,19,16
3424,37,20,18
3425,37,21,1
3426,37,22,1
3427,37,23,1
3428,37,24,1
3429,37,25,1
3430,37,26,1
3431,37,27,1
3432,37,28,1
3433,37,29,1
3434,37,30,1
3435,37,31,1
3436,37,32,1
3437,37,33,1
3438,37,34,1
3439,37,35,1
3440,37,36,1
3441,37,37,1
3442,37,38,1
3443,37,39,1
3444,37,40,1
3445,37,41,1
3446,37,42,1
3447,37,43,1
3448,37,44,30
3449,37,45,1
3450,37,46,45
3451,37,47,36
3452,37,48,14
3453,37,49,26
3454,37,50,1
3455,37,51,1
3456,37,52,26
3457,37,53,1
3458,37,54,1
3459,37,55,1
3460,37,56,1
3461,37,57,33
3462,37,58,1
3463,37,59,34
3464,37,60,40
3465,37,61,1
3466,37,62,1
3467,37,63,41
3468,37,64,44
3469,37,65,1
3470,37,66,43
3471,37,67,44
3472,37,68,30
3473,37,69,1
3474,37,70,1
3475,37,71,12
3476,37,72,25
3477,37,73,25
3478,37,74,14
3479,37,75,1
3480,37,76,34
3481,37,77,9
3482,37,78,8
3483,37,79,36
3484,37,80,1
3485,37,81,1
3486,37,82,1
3487,37,83,46
3488,37,84,1
3489,37,85,15
3490,37,86,25
3491,37,87,3
3492,37,88,6
3493,37,89,3
3494,37,90,3
3495,37,91,6
3496,38,0,3
3497,38,1,3
3498,38,2,3
3499,38,3,7
3500,38,4,3
3501,38,5,2
3502,38,6,3
3503,38,7,5
3504,38,8,29
3505,38,9,1
3506,38,10,1
3507,38,11,1
3508,38,12,45
3509,38,13,11
3510,38,14,1
3511,38,15,11
3512,38,16,18
3513,38,17,40
3514,38,18,37
3515,38,19,38
3516,38,20,17
3517,38,21,1
3518,38,22,1
3519,38,23,1
3520,38,24,1
3521,38,25,1
3522,38,26,33
3523,38,27,1
3524,38,28,1
3525,38,29,1
3526,38,30,1
3527,38,31,1
3528,38,32,1
3529,38,33,1
3530,38,34,1
3531,38,35,1
3532,38,36,1
3533,38,37,1
3534,38,38,1
3535,38,39,1
3536,38,40,1
3537,38,41,1
3538,38,42,1
3539,38,43,1
3540,38,44,41
3541,38,45,1
3542,38,46,30
3543,38,47,9
3544,38,48,1
3545,38,49,1
3546,38,50,1
3547,38,51,41
3548,38,52,39
3549,38,53,1
3550,38,54,32
3551,38,55,1
3552,38,56,1
3553,38,57,1
3554,38,58,33
3555,38,59,15
3556,38,60,1
3557,38,61,1
3558,38,62,30
3559,38,63,1
3560,38,64,1
3561,38,65,46
3562,38,66,1
3563,38,67,1
3564,38,68,39
3565,38,69,1
3566,38,70,41
3567,38,71,1
3568,38,72,1
3569,38,73,10
3570,38,74,31
3571,38,75,37
3572,38,76,36
3573,38,77,14
3574,38,78,8
3575,38,79,10
3576,38,80,1
3577,38,81,1
3578,38,82,1
3579,38,83,1
3580,38,84,1
3581,38,85,20
3582,38,86,8
3583,38,87,2
3584,38,88,6
3585,38,89,3
3586,38,90,2
3587,38,91,6
3588,39,0,2
3589,39,1,2
3590,39,2,2
3591,39,3,3
3592,39,4,6
3593,39,5,3
3594,39,6,6
3595,39,7,7
3596,39,8,16
3597,39,9,39
3598,39,10,1
3599,39,11,1
3600,39,12,1
3601,39,13,1
3602,39,14,12
3603,39,15,29
3604,39,16,1
3605,39,17,1
3606,39,18,35
3607,39,19,1
3608,39,20,1
3609,39,21,1
3610,39,22,1
3611,39,23,1
3612,39,24,1
3613,39,25,1
3614,39,26,1
3615,39,27,1
3616,39,28,1
3617,39,29,1
3618,39,30,1
3619,39,31,1
3620,39,32,1
3621,39,33,1
3622,39,34,1
3623,39,35,1
3624,39,36,1
3625,39,37,1
3626,39,38,1
3627,39,39,1
3628,39,40,1
3629,39,41,1
3630,39,42,1
3631,39,43,1
3632,39,44,30
3633,39,45,1
3634,39,46,1
3635,39,47,31
3636,39,48,24
3637,39,49,1
3638,39,50,1
3639,39,51,44
3640,39,52,44
3641,39,53,1
3642,39,54,41
3643,39,55,32
3644,39,56,1
3645,39,57,30
3646,39,58,1
3647,39,59,22
3648,39,60,1
3649,39,61,35
3650,39,62,21
3651,39,63,1
3652,39,64,32
3653,39,65,1
3654,39,66,26
3655,39,67,1
3656,39,68,1
3657,39,69,26
3658,39,70,1
3659,39,71,1
3660,39,72,14
3661,39,73,9
3662,39,74,14
3663,39,75,14
3664,39,76,1
3665,39,77,20
3666,39,78,1
3667,39,79,1
3668,39,80,37
3669,39,81,1
3670,39,82,1
3671,39,83,1
3672,39,84,23
3673,39,85,21
3674,39,86,34
3675,39,87,3
3676,39,88,3
3677,39,89,2
3678,39,90,2
3679,39,91,3
3680,40,0,7
3681,40,1,2
3682,40,2,3
3683,40,3,2
3684,40,4,2
3685,40,5,6
3686,40,6,5
3687,40,7,1
3688,40,8,35
3689,40,9,1
3690,40,10,1
3691,40,11,1
3692,40,12,1
3693,40,13,31
3694,40,14,11
3695,40,15,15
3696,40,16,24
3697,40,17,24
3698,40,18,1
3699,40,19,1
3700,40,20,1
3701,40,21,1
3702,40,22,34
3703,40,23,26
3704,40,24,1
3705,40,25,1
3706,40,26,1
3707,40,27,1
3708,40,28,1
3709,40,29,1
3710,40,30,1
3711,40,31,1
3712,40,32,1
3713,40,33,1
3714,40,34,1
3715,40,35,1
3716,40,36,1
3717,40,37,1
3718,40,38,1
3719,40,39,1
3720,40,40,1
3721,40,41,1
3722,40,42,1
3723,40,43,39
3724,40,44,26
3725,40,45,1
3726,40,46,1
3727,40,47,20
3728,40,48,1
3729,40,49,1
3730,40,50,1
3731,40,51,45
3732,40,52,32
3733,40,53,44
3734,40,54,41
3735,40,55,44
3736,40,56,44
3737,40,57,44
3738,40,58,1
3739,40,59,1
3740,40,60,46
3741,40,61,1
3742,40,62,38
3743,40,63,10
3744,40,64,12
3745,40,65,1
3746,40,66,1
3747,40,67,22
3748,40,68,1
3749,40,69,43
3750,40,70,33
3751,40,71,1
3752,40,72,1
3753,40,73,8
3754,40,74,19
3755,40,75,15
3756,40,76,18
3757,40,77,40
3758,40,78,9
3759,40,79,13
3760,40,80,11
3761,40,81,1
3762,40,82,1
3763,40,83,1
3764,40,84,1
3765,40,85,1
3766,40,86,20
3767,40,87,7
3768,40,88,6
3769,40,89,3
3770,40,90,2
3771,40,91,3
3772,41,0,7
3773,41,1,2
3774,41,2,3
3775,41,3,13
3776,41,4,7
3777,41,5,3
3778,41,6,2
3779,41,7,34
3780,41,8,1
3781,41,9,1
3782,41,10,1
3783,41,11,1
3784,41,12,1
3785,41,13,18
3786,41,14,8
3787,41,15,36
3788,41,16,17
3789,41,17,27
3790,41,18,38
3791,41,19,35
3792,41,20,1
3793,41,21,1
3794,41,22,1
3795,41,23,15
3796,41,24,1
3797,41,25,1
3798,41,26,1
3799,41,27,1
3800,41,28,1
3801,41,29,1
3802,41,30,1
3803,41,31,1
3804,41,32,1
3805,41,33,1
3806,41,34,1
3807,41,35,1
3808,41,36,1
3809,41,37,1
3810,41,38,1
3811,41,39,1
3812,41,40,1
3813,41,41,1
3814,41,42,1
3815,41,43,44
3816,41,44,30
3817,41,45,1
3818,41,46,1
3819,41,47,38
3820,41,48,29
3821,41,49,42
3822,41,50,1
3823,41,51,1
3824,41,52,39
3825,41,53,32
3826,41,54,1
3827,41,55,44
3828,41,56,1
3829,41,57,1
3830,41,58,43
3831,41,59,33
3832,41,60,1
3833,41,61,1
3834,41,62,1
3835,41,63,1
3836,41,64,13
3837,41,65,14
3838,41,66,26
3839,41,67,1
3840,41,68,43
3841,41,69,1
3842,41,70,42
3843,41,71,1
3844,41,72,1
3845,41,73,8
3846,41,74,20
3847,41,75,36
3848,41,76,37
3849,41,77,37
3850,41,78,31
3851,41,79,12
3852,41,80,20
3853,41,81,1
3854,41,82,1
3855,41,83,1
3856,41,84,1
3857,41,85,45
3858,41,86,21
3859,41,87,29
3860,41,88,3
3861,41,89,6
3862,41,90,2
3863,41,91,7
3864,42,0,7
3865,42,1,3
3866,42,2,2
3867,42,3,2
3868,42,4,4
3869,42,5,3
3870,42,6,25
3871,42,7,36
3872,42,8,45
3873,42,9,1
3874,42,10,1
3875,42,11,1
3876,42,12,1
3877,42,13,35
3878,42,14,14
3879,42,15,1
3880,42,16,1
3881,42,17,35
3882,42,18,40
3883,42,19,17
3884,42,20,1
3885,42,21,20
3886,42,22,1
3887,42,23,38
3888,42,24,1
3889,42,25,1
3890,42,26,1
3891,42,27,1
3892,42,28,1
3893,42,29,1
3894,42,30,1
3895,42,31,1
3896,42,32,1
3897,42,33,1
3898,42,34,1
3899,42,35,1
3900,42,36,1
3901,42,37,1
3902,42,38,1
3903,42,39,1
3904,42,40,1
3905,42,41,1
3906,42,42,1
3907,42,43,22
3908,42,44,1
3909,42,45,1
3910,42,46,1
3911,42,47,38
3912,42,48,1
3913,42,49,1
3914,42,50,1
3915,42,51,1
3916,42,52,26
3917,42,53,1
3918,42,54,43
3919,42,55,44
3920,42,56,1
3921,42,57,1
3922,42,58,23
3923,42,59,45
3924,42,60,22
3925,42,61,30
3926,42,62,1
3927,42,63,1
3928,42,64,1
3929,42,65,2
3930,42,66,17
3931,42,67,1
3932,42,68,41
3933,42,69,43
3934,42,70,22
3935,42,71,1
3936,42,72,43
3937,42,73,18
3938,42,74,1
3939,42,75,28
3940,42,76,28
3941,42,77,1
3942,42,78,31
3943,42,79,10
3944,42,80,19
3945,42,81,1
3946,42,82,1
3947,42,83,1
3948,42,84,1
3949,42,85,46
3950,42,86,1
3951,42,87,16
3952,42,88,7
3953,42,89,4
3954,42,90,3
3955,42,91,2
3956,43,0,7
3957,43,1,7
3958,43,2,7
3959,43,3,2
3960,43,4,4
3961,43,5,5
3962,43,6,1
3963,43,7,16
3964,43,8,1
3965,43,9,1
3966,43,10,1
3967,43,11,1
3968,43,12,30
3969,43,13,36
3970,43,14,15
3971,43,15,1
3972,43,16,1
3973,43,17,40
3974,43,18,31
3975,43,19,1
3976,43,20,1
3977,43,21,31
3978,43,22,1
3979,43,23,1
3980,43,24,1
3981,43,25,1
3982,43,26,1
3983,43,27,1
3984,43,28,1
3985,43,29,1
3986,43,30,1
3987,43,31,1
3988,43,32,1
3989,43,33,1
3990,43,34,1
3991,43,35,1
3992,43,36,1
3993,43,37,1
3994,43,38,1
3995,43,39,1
3996,43,40,1
3997,43,41,1
3998,43,42,22
3999,43,43,26
4000,43,44,33
4001,43,45,33
4002,43,46,45
4003,43,47,18
4004,43,48,7
4005,43,49,1
4006,43,50,1
4007,43,51,1
4008,43,52,42
4009,43,53,42
4010,43,54,1
4011,43,55,1
4012,43,56,1
4013,43,57,1
4014,43,58,22
4015,43,59,44
4016,43,60,43
4017,43,61,45
4018,43,62,33
4019,43,63,1
4020,43,64,1
4021,43,65,31
4022,43,66,31
4023,43,67,1
4024,43,68,30
4025,43,69,23
4026,43,70,26
4027,43,71,1
4028,43,72,22
4029,43,73,1
4030,43,74,20
4031,43,75,14
4032,43,76,1
4033,43,77,24
4034,43,78,1
4035,43,79,29
4036,43,80,19
4037,43,81,1
4038,43,82,1
4039,43,83,1
4040,43,84,1
4041,43,85,1
4042,43,86,1
4043,43,87,36
4044,43,88,13
4045,43,89,4
4046,43,90,5
4047,43,91,6
4048,44,0,7
4049,44,1,2
4050,44,2,2
4051,44,3,3
4052,44,4,4
4053,44,5,4
4054,44,6,1
4055,44,7,40
4056,44,8,1
4057,44,9,1
4058,44,10,1
4059,44,11,1
4060,44,12,23
4061,44,13,34
4062,44,14,31
4063,44,15,21
4064,44,16,1
4065,44,17,20
4066,44,18,1
4067,44,19,1
4068,44,20,1
4069,44,21,1
4070,44,22,1
4071,44,23,1
4072,44,24,39
4073,44,25,26
4074,44,26,1
4075,44,27,1
4076,44,28,1
4077,44,29,1
4078,44,30,1
4079,44,31,1
4080,44,32,1
4081,44,33,1
4082,44,34,1
4083,44,35,1
4084,44,36,1
4085,44,37,1
4086,44,38,1
4087,44,39,1
4088,44,40,1
4089,44,41,1
4090,44,42,1
4091,44,43,33
4092,44,44,1
4093,44,45,1
4094,44,46,1
4095,44,47,36
4096,44,48,6
4097,44,49,1
4098,44,50,1
4099,44,51,1
4100,44,52,1
4101,44,53,1
4102,44,54,46
4103,44,55,43
4104,44,56,1
4105,44,57,32
4106,44,58,23
4107,44,59,45
4108,44,60,43
4109,44,61,23
4110,44,62,45
4111,44,63,1
4112,44,64,1
4113,44,65,28
4114,44,66,29
4115,44,67,46
4116,44,68,1
4117,44,69,32
4118,44,70,33
4119,44,71,1
4120,44,72,43
4121,44,73,16
4122,44,74,9
4123,44,75,14
4124,44,76,36
4125,44,77,1
4126,44,78,40
4127,44,79,34
4128,44,80,14
4129,44,81,1
4130,44,82,1
4131,44,83,1
4132,44,84,1
4133,44,85,1
4134,44,86,23
4135,44,87,28
4136,44,88,1
4137,44,89,6
4138,44,90,4
4139,44,91,3
4140,45,0,7
4141,45,1,3
4142,45,2,3
4143,45,3,6
4144,45,4,4
4145,45,5,4
4146,45,6,8
4147,45,7,1
4148,45,8,32
4149,45,9,1
4150,45,10,1
4151,45,11,1
4152,45,12,1
4153,45,13,19
4154,45,14,36
4155,45,15,1
4156,45,16,24
4157,45,17,34
4158,45,18,35
4159,45,19,1
4160,45,20,1
4161,45,21,1
4162,45,22,1
4163,45,23,39
4164,45,24,1
4165,45,25,1
4166,45,26,43
4167,45,27,30
4168,45,28,1
4169,45,29,1
4170,45,30,1
4171,45,31,1
4172,45,32,1
4173,45,33,1
4174,45,34,1
4175,45,35,1
4176,45,36,1
4177,45,37,1
4178,45,38,1
4179,45,39,1
4180,45,40,1
4181,45,41,32
4182,45,42,23
4183,45,43,46
4184,45,44,1
4185,45,45,1
4186,45,46,1
4187,45,47,34
4188,45,48,3
4189,45,49,7
4190,45,50,1
4191,45,51,42
4192,45,52,1
4193,45,53,1
4194,45,54,1
4195,45,55,46
4196,45,56,23
4197,45,57,1
4198,45,58,1
4199,45,59,44
4200,45,60,1
4201,45,61,32
4202,45,62,42
4203,45,63,1
4204,45,64,1
4205,45,65,34
4206,45,66,18
4207,45,67,1
4208,45,68,30
4209,45,69,45
4210,45,70,46
4211,45,71,1
4212,45,72,23
4213,45,73,1
4214,45,74,9
4215,45,75,14
4216,45,76,16
4217,45,77,1
4218,45,78,40
4219,45,79,14
4220,45,80,29
4221,45,81,32
4222,45,82,1
4223,45,83,1
4224,45,84,1
4225,45,85,1
4226,45,86,1
4227,45,87,24
4228,45,88,9
4229,45,89,13
4230,45,90,3
4231,45,91,7
4232,46,0,2
4233,46,1,2
4234,46,2,2
4235,46,3,2
4236,46,4,3
4237,46,5,2
4238,46,6,1
4239,46,7,1
4240,46,8,39
4241,46,9,1
4242,46,10,1
4243,46,11,1
4244,46,12,1
4245,46,13,11
4246,46,14,20
4247,46,15,1
4248,46,16,1
4249,46,17,14
4250,46,18,28
4251,46,19,1
4252,46,20,44
4253,46,21,1
4254,46,22,1
4255,46,23,41
4256,46,24,43
4257,46,25,1
4258,46,26,42
4259,46,27,46
4260,46,28,22
4261,46,29,42
4262,46,30,33
4263,46,31,1
4264,46,32,1
4265,46,33,1
4266,46,34,30
4267,46,35,1
4268,46,36,1
4269,46,37,1
4270,46,38,1
4271,46,39,1
4272,46,40,1
4273,46,41,1
4274,46,42,46
4275,46,43,1
4276,46,44,1
4277,46,45,44
4278,46,46,37
4279,46,47,19
4280,46,48,9
4281,46,49,10
4282,46,50,13
4283,46,51,14
4284,46,52,37
4285,46,53,21
4286,46,54,41
4287,46,55,1
4288,46,56,43
4289,46,57,1
4290,46,58,43
4291,46,59,23
4292,46,60,1
4293,46,61,1
4294,46,62,1
4295,46,63,1
4296,46,64,1
4297,46,65,16
4298,46,66,46
4299,46,67,1
4300,46,68,39
4301,46,69,22
4302,46,70,46
4303,46,71,1
4304,46,72,42
4305,46,73,1
4306,46,74,1
4307,46,75,20
4308,46,76,37
4309,46,77,1
4310,46,78,15
4311,46,79,34
4312,46,80,10
4313,46,81,1
4314,46,82,1
4315,46,83,1
4316,46,84,1
4317,46,85,1
4318,46,86,32
4319,46,87,1
4320,46,88,34
4321,46,89,1
4322,46,90,3
4323,46,91,3
4324,47,0,13
4325,47,1,7
4326,47,2,2
4327,47,3,3
4328,47,4,3
4329,47,5,13
4330,47,6,14
4331,47,7,1
4332,47,8,46
4333,47,9,1
4334,47,10,1
4335,47,11,1
4336,47,12,1
4337,47,13,1
4338,47,14,15
4339,47,15,27
4340,47,16,35
4341,47,17,15
4342,47,18,37
4343,47,19,1
4344,47,20,45
4345,47,21,42
4346,47,22,46
4347,47,23,26
4348,47,24,22
4349,47,25,1
4350,47,26,1
4351,47,27,44
4352,47,28,41
4353,47,29,1
4354,47,30,1
4355,47,31,44
4356,47,32,1
4357,47,33,1
4358,47,34,1
4359,47,35,1
4360,47,36,1
4361,47,37,1
4362,47,38,22
4363,47,39,1
4364,47,40,45
4365,47,41,1
4366,47,42,1
4367,47,43,1
4368,47,44,26
4369,47,45,15
4370,47,46,1
4371,47,47,31
4372,47,48,12
4373,47,49,1
4374,47,50,1
4375,47,51,29
4376,47,52,1
4377,47,53,32
4378,47,54,1
4379,47,55,1
4380,47,56,1
4381,47,57,1
4382,47,58,1
4383,47,59,30
4384,47,60,1
4385,47,61,23
4386,47,62,43
4387,47,63,1
4388,47,64,43
4389,47,65,1
4390,47,66,1
4391,47,67,26
4392,47,68,41
4393,47,69,22
4394,47,70,33
4395,47,71,1
4396,47,72,46
4397,47,73,14
4398,47,74,34
4399,47,75,16
4400,47,76,16
4401,47,77,40
4402,47,78,1
4403,47,79,14
4404,47,80,29
4405,47,81,38
4406,47,82,1
4407,47,83,1
4408,47,84,1
4409,47,85,1
4410,47,86,1
4411,47,87,27
4412,47,88,34
4413,47,89,25
4414,47,90,3
4415,47,91,6
4416,48,0,2
4417,48,1,2
4418,48,2,7
4419,48,3,6
4420,48,4,6
4421,48,5,13
4422,48,6,19
4423,48,7,27
4424,48,8,1
4425,48,9,1
4426,48,10,1
4427,48,11,1
4428,48,12,1
4429,48,13,16
4430,48,14,36
4431,48,15,1
4432,48,16,1
4433,48,17,19
4434,48,18,11
4435,48,19,21
4436,48,20,23
4437,48,21,1
4438,48,22,1
4439,48,23,33
4440,48,24,42
4441,48,25,1
4442,48,26,1
4443,48,27,19
4444,48,28,46
4445,48,29,1
4446,48,30,44
4447,48,31,43
4448,48,32,42
4449,48,33,1
4450,48,34,1
4451,48,35,1
4452,48,36,1
4453,48,37,44
4454,48,38,23
4455,48,39,1
4456,48,40,1
4457,48,41,1
4458,48,42,1
4459,48,43,1
4460,48,44,1
4461,48,45,22
4462,48,46,28
4463,48,47,29
4464,48,48,1
4465,48,49,6
4466,48,50,8
4467,48,51,1
4468,48,52,39
4469,48,53,33
4470,48,54,1
4471,48,55,1
4472,48,56,32
4473,48,57,32
4474,48,58,43
4475,48,59,1
4476,48,60,33
4477,48,61,27
4478,48,62,1
4479,48,63,43
4480,48,64,1
4481,48,65,1
4482,48,66,1
4483,48,67,43
4484,48,68,41
4485,48,69,1
4486,48,70,1
4487,48,71,1
4488,48,72,38
4489,48,73,10
4490,48,74,36
4491,48,75,9
4492,48,76,16
4493,48,77,40
4494,48,78,1
4495,48,79,34
4496,48,80,16
4497,48,81,27
4498,48,82,1
4499,48,83,1
4500,48,84,1
4501,48,85,1
4502,48,86,1
4503,48,87,1
4504,48,88,31
4505,48,89,8
4506,48,90,13
4507,48,91,6
4508,49,0,6
4509,49,1,2
4510,49,2,7
4511,49,3,5
4512,49,4,6
4513,49,5,13
4514,49,6,31
4515,49,7,1
4516,49,8,1
4517,49,9,1
4518,49,10,1
4519,49,11,1
4520,49,12,32
4521,49,13,1
4522,49,14,1
4523,49,15,18
4524,49,16,28
4525,49,17,18
4526,49,18,34
4527,49,19,10
4528,49,20,36
4529,49,21,1
4530,49,22,39
4531,49,23,1
4532,49,24,33
4533,49,25,39
4534,49,26,21
4535,49,27,12
4536,49,28,30
4537,49,29,1
4538,49,30,26
4539,49,31,23
4540,49,32,42
4541,49,33,1
4542,49,34,1
4543,49,35,1
4544,49,36,42
4545,49,37,1
4546,49,38,43
4547,49,39,1
4548,49,40,1
4549,49,41,1
4550,49,42,1
4551,49,43,1
4552,49,44,1
4553,49,45,1
4554,49,46,1
4555,49,47,9
4556,49,48,25
4557,49,49,3
4558,49,50,12
4559,49,51,1
4560,49,52,46
4561,49,53,1
4562,49,54,33
4563,49,55,23
4564,49,56,43
4565,49,57,1
4566,49,58,32
4567,49,59,1
4568,49,60,39
4569,49,61,24
4570,49,62,1
4571,49,63,45
4572,49,64,1
4573,49,65,1
4574,49,66,42
4575,49,67,39
4576,49,68,1
4577,49,69,1
4578,49,70,1
4579,49,71,24
4580,49,72,11
4581,49,73,1
4582,49,74,40
4583,49,75,15
4584,49,76,20
4585,49,77,29
4586,49,78,16
4587,49,79,1
4588,49,80,16
4589,49,81,24
4590,49,82,1
4591,49,83,1
4592,49,84,1
4593,49,85,1
4594,49,86,1
4595,49,87,1
4596,49,88,1
4597,49,89,10
4598,49,90,3
4599,49,91,6
4600,50,0,13
4601,50,1,2
4602,50,2,2
4603,50,3,4
4604,50,4,6
4605,50,5,1
4606,50,6,36
4607,50,7,1
4608,50,8,1
4609,50,9,1
4610,50,10,1
4611,50,11,1
4612,50,12,1
4613,50,13,14
4614,50,14,38
4615,50,15,1
4616,50,16,1
4617,50,17,28
4618,50,18,34
4619,50,19,14
4620,50,20,14
4621,50,21,8
4622,50,22,11
4623,50,23,27
4624,50,24,1
4625,50,25,27
4626,50,26,19
4627,50,27,14
4628,50,28,41
4629,50,29,1
4630,50,30,42
4631,50,31,32
4632,50,32,33
4633,50,33,30
4634,50,34,1
4635,50,35,39
4636,50,36,1
4637,50,37,23
4638,50,38,1
4639,50,39,1
4640,50,40,1
4641,50,41,22
4642,50,42,39
4643,50,43,39
4644,50,44,30
4645,50,45,1
4646,50,46,1
4647,50,47,12
4648,50,48,6
4649,50,49,25
4650,50,50,10
4651,50,51,1
4652,50,52,30
4653,50,53,1
4654,50,54,42
4655,50,55,1
4656,50,56,45
4657,50,57,1
4658,50,58,39
4659,50,59,1
4660,50,60,17
4661,50,61,20
4662,50,62,1
4663,50,63,1
4664,50,64,43
4665,50,65,1
4666,50,66,46
4667,50,67,33
4668,50,68,1
4669,50,69,1
4670,50,70,21
4671,50,71,20
4672,50,72,27
4673,50,73,24
4674,50,74,1
4675,50,75,38
4676,50,76,14
4677,50,77,34
4678,50,78,21
4679,50,79,36
4680,50,80,10
4681,50,81,1
4682,50,82,1
4683,50,83,1
4684,50,84,1
4685,50,85,1
4686,50,86,1
4687,50,87,1
4688,50,88,35
4689,50,89,29
4690,50,90,3
4691,50,91,6
4692,51,0,7
4693,51,1,7
4694,51,2,7
4695,51,3,5
4696,51,4,6
4697,51,5,9
4698,51,6,1
4699,51,7,1
4700,51,8,1
4701,51,9,1
4702,51,10,1
4703,51,11,1
4704,51,12,1
4705,51,13,14
4706,51,14,36
4707,51,15,1
4708,51,16,1
4709,51,17,36
4710,51,18,10
4711,51,19,31
4712,51,20,21
4713,51,21,1
4714,51,22,27
4715,51,23,24
4716,51,24,1
4717,51,25,1
4718,51,26,40
4719,51,27,9
4720,51,28,1
4721,51,29,1
4722,51,30,33
4723,51,31,32
4724,51,32,1
4725,51,33,44
4726,51,34,23
4727,51,35,23
4728,51,36,1
4729,51,37,41
4730,51,38,32
4731,51,39,1
4732,51,40,23
4733,51,41,32
4734,51,42,1
4735,51,43,46
4736,51,44,1
4737,51,45,1
4738,51,46,1
4739,51,47,25
4740,51,48,7
4741,51,49,34
4742,51,50,10
4743,51,51,1
4744,51,52,45
4745,51,53,1
4746,51,54,42
4747,51,55,1
4748,51,56,1
4749,51,57,1
4750,51,58,1
4751,51,59,1
4752,51,60,23
4753,51,61,26
4754,51,62,22
4755,51,63,24
4756,51,64,29
4757,51,65,1
4758,51,66,44
4759,51,67,26
4760,51,68,1
4761,51,69,1
4762,51,70,9
4763,51,71,35
4764,51,72,1
4765,51,73,1
4766,51,74,1
4767,51,75,1
4768,51,76,14
4769,51,77,37
4770,51,78,28
4771,51,79,16
