,i,j,clusters
3218,37,73,2
3219,37,74,2
3220,37,75,2
3221,37,76,2
3222,37,77,2
3223,37,78,2
3224,37,79,2
3225,37,80,2
3226,37,81,2
3227,37,82,2
3228,37,83,2
3229,37,84,2
3230,38,0,2
3231,38,1,2
3232,38,2,2
3233,38,3,2
3234,38,4,2
3235,38,5,2
3236,38,6,2
3237,38,7,2
3238,38,8,2
3239,38,9,2
3240,38,10,2
3241,38,11,2
3242,38,12,2
3243,38,13,2
3244,38,14,2
3245,38,15,3
3246,38,16,1
3247,38,17,1
3248,38,18,3
3249,38,19,1
3250,38,20,3
3251,38,21,3
3252,38,22,3
3253,38,23,3
3254,38,24,3
3255,38,25,3
3256,38,26,3
3257,38,27,3
3258,38,28,3
3259,38,29,3
3260,38,30,3
3261,38,31,3
3262,38,32,3
3263,38,33,3
3264,38,34,3
3265,38,35,3
3266,38,36,3
3267,38,37,3
3268,38,38,3
3269,38,39,3
3270,38,40,3
3271,38,41,3
3272,38,42,3
3273,38,43,3
3274,38,44,3
3275,38,45,3
3276,38,46,3
3277,38,47,3
3278,38,48,1
3279,38,49,1
3280,38,50,1
3281,38,51,1
3282,38,52,1
3283,38,53,1
3284,38,54,1
3285,38,55,1
3286,38,56,1
3287,38,57,3
3288,38,58,1
3289,38,59,1
3290,38,60,1
3291,38,61,1
3292,38,62,1
3293,38,63,1
3294,38,64,3
3295,38,65,3
3296,38,66,3
3297,38,67,3
3298,38,68,3
3299,38,69,3
3300,38,70,1
3301,38,71,1
3302,38,72,1
3303,38,73,2
3304,38,74,2
3305,38,75,2
3306,38,76,2
3307,38,77,2
3308,38,78,2
3309,38,79,2
3310,38,80,2
3311,38,81,2
3312,38,82,2
3313,38,83,2
3314,38,84,2
3315,39,0,2
3316,39,1,2
3317,39,2,2
3318,39,3,2
3319,39,4,2
3320,39,5,2
3321,39,6,2
3322,39,7,2
3323,39,8,2
3324,39,9,2
3325,39,10,2
3326,39,11,2
3327,39,12,2
3328,39,13,2
3329,39,14,2
3330,39,15,1
3331,39,16,1
3332,39,17,1
3333,39,18,3
3334,39,19,4
3335,39,20,3
3336,39,21,3
3337,39,22,3
3338,39,23,3
3339,39,24,3
3340,39,25,3
3341,39,26,3
3342,39,27,1
3343,39,28,3
3344,39,29,3
3345,39,30,3
3346,39,31,3
3347,39,32,3
3348,39,33,1
3349,39,34,3
3350,39,35,3
3351,39,36,3
3352,39,37,3
3353,39,38,3
3354,39,39,3
3355,39,40,3
3356,39,41,3
3357,39,42,3
3358,39,43,3
3359,39,44,3
3360,39,45,3
3361,39,46,3
3362,39,47,3
3363,39,48,3
3364,39,49,1
3365,39,50,1
3366,39,51,1
3367,39,52,1
3368,39,53,1
3369,39,54,1
3370,39,55,1
3371,39,56,1
3372,39,57,1
3373,39,58,1
3374,39,59,1
3375,39,60,3
3376,39,61,3
3377,39,62,1
3378,39,63,3
3379,39,64,3
3380,39,65,3
3381,39,66,3
3382,39,67,3
3383,39,68,3
3384,39,69,4
3385,39,70,1
3386,39,71,1
3387,39,72,1
3388,39,73,2
3389,39,74,2
3390,39,75,2
3391,39,76,2
3392,39,77,2
3393,39,78,2
3394,39,79,2
3395,39,80,2
3396,39,81,2
3397,39,82,2
3398,39,83,2
3399,39,84,2
3400,40,0,2
3401,40,1,2
3402,40,2,2
3403,40,3,2
3404,40,4,2
3405,40,5,2
3406,40,6,2
3407,40,7,2
3408,40,8,2
3409,40,9,2
3410,40,10,2
3411,40,11,2
3412,40,12,2
3413,40,13,2
3414,40,14,2
3415,40,15,1
3416,40,16,1
3417,40,17,1
3418,40,18,3
3419,40,19,3
3420,40,20,4
3421,40,21,3
3422,40,22,3
3423,40,23,3
3424,40,24,3
3425,40,25,3
3426,40,26,3
3427,40,27,3
3428,40,28,3
3429,40,29,3
3430,40,30,3
3431,40,31,3
3432,40,32,1
3433,40,33,3
3434,40,34,3
3435,40,35,3
3436,40,36,3
3437,40,37,3
3438,40,38,3
3439,40,39,3
3440,40,40,3
3441,40,41,3
3442,40,42,3
3443,40,43,3
3444,40,44,3
3445,40,45,3
3446,40,46,3
3447,40,47,3
3448,40,48,3
3449,40,49,3
3450,40,50,1
3451,40,51,1
3452,40,52,1
3453,40,53,1
3454,40,54,1
3455,40,55,1
3456,40,56,3
3457,40,57,1
3458,40,58,1
3459,40,59,1
3460,40,60,1
3461,40,61,1
3462,40,62,1
3463,40,63,3
3464,40,64,3
3465,40,65,3
3466,40,66,3
3467,40,67,3
3468,40,68,3
3469,40,69,4
3470,40,70,1
3471,40,71,1
3472,40,72,4
3473,40,73,2
3474,40,74,2
3475,40,75,2
3476,40,76,2
3477,40,77,2
3478,40,78,2
3479,40,79,2
3480,40,80,2
3481,40,81,2
3482,40,82,2
3483,40,83,2
3484,40,84,2
3485,41,0,2
3486,41,1,2
3487,41,2,2
3488,41,3,2
3489,41,4,2
3490,41,5,2
3491,41,6,2
3492,41,7,2
3493,41,8,2
3494,41,9,2
3495,41,10,2
3496,41,11,2
3497,41,12,2
3498,41,13,2
3499,41,14,2
3500,41,15,1
3501,41,16,1
3502,41,17,1
3503,41,18,1
3504,41,19,1
3505,41,20,1
3506,41,21,3
3507,41,22,3
3508,41,23,3
3509,41,24,3
3510,41,25,3
3511,41,26,3
3512,41,27,3
3513,41,28,3
3514,41,29,3
3515,41,30,3
3516,41,31,3
3517,41,32,1
3518,41,33,3
3519,41,34,3
3520,41,35,3
3521,41,36,3
3522,41,37,3
3523,41,38,3
3524,41,39,3
3525,41,40,3
3526,41,41,3
3527,41,42,3
3528,41,43,3
3529,41,44,3
3530,41,45,3
3531,41,46,3
3532,41,47,3
3533,41,48,3
3534,41,49,3
3535,41,50,1
3536,41,51,1
3537,41,52,1
3538,41,53,1
3539,41,54,1
3540,41,55,1
3541,41,56,1
3542,41,57,1
3543,41,58,1
3544,41,59,1
3545,41,60,1
3546,41,61,1
3547,41,62,1
3548,41,63,1
3549,41,64,3
3550,41,65,3
3551,41,66,3
3552,41,67,3
3553,41,68,3
3554,41,69,4
3555,41,70,1
3556,41,71,1
3557,41,72,1
3558,41,73,2
3559,41,74,2
3560,41,75,2
3561,41,76,2
3562,41,77,2
3563,41,78,2
3564,41,79,2
3565,41,80,2
3566,41,81,2
3567,41,82,2
3568,41,83,2
3569,41,84,2
3570,42,0,2
3571,42,1,2
3572,42,2,2
3573,42,3,2
3574,42,4,2
3575,42,5,2
3576,42,6,2
3577,42,7,2
3578,42,8,2
3579,42,9,2
3580,42,10,2
3581,42,11,2
3582,42,12,2
3583,42,13,2
3584,42,14,1
3585,42,15,1
3586,42,16,1
3587,42,17,1
3588,42,18,1
3589,42,19,1
3590,42,20,4
3591,42,21,3
3592,42,22,3
3593,42,23,3
3594,42,24,3
3595,42,25,3
3596,42,26,3
3597,42,27,3
3598,42,28,3
3599,42,29,3
3600,42,30,3
3601,42,31,3
3602,42,32,3
3603,42,33,3
3604,42,34,3
3605,42,35,3
3606,42,36,3
3607,42,37,3
3608,42,38,3
3609,42,39,3
3610,42,40,3
3611,42,41,3
3612,42,42,3
3613,42,43,3
3614,42,44,3
3615,42,45,3
3616,42,46,3
3617,42,47,3
3618,42,48,3
3619,42,49,3
3620,42,50,3
3621,42,51,1
3622,42,52,1
3623,42,53,1
3624,42,54,1
3625,42,55,3
3626,42,56,1
3627,42,57,1
3628,42,58,1
3629,42,59,1
3630,42,60,1
3631,42,61,1
3632,42,62,1
3633,42,63,4
3634,42,64,3
3635,42,65,3
3636,42,66,3
3637,42,67,3
3638,42,68,3
3639,42,69,4
3640,42,70,1
3641,42,71,1
3642,42,72,4
3643,42,73,2
3644,42,74,2
3645,42,75,2
3646,42,76,2
3647,42,77,2
3648,42,78,2
3649,42,79,2
3650,42,80,2
3651,42,81,2
3652,42,82,2
3653,42,83,2
3654,42,84,2
3655,43,0,2
3656,43,1,2
3657,43,2,2
3658,43,3,2
3659,43,4,2
3660,43,5,2
3661,43,6,2
3662,43,7,2
3663,43,8,2
3664,43,9,2
3665,43,10,2
3666,43,11,2
3667,43,12,2
3668,43,13,2
3669,43,14,1
3670,43,15,1
3671,43,16,1
3672,43,17,1
3673,43,18,1
3674,43,19,1
3675,43,20,1
3676,43,21,3
3677,43,22,3
3678,43,23,3
3679,43,24,3
3680,43,25,3
3681,43,26,3
3682,43,27,3
3683,43,28,3
3684,43,29,3
3685,43,30,3
3686,43,31,3
3687,43,32,3
3688,43,33,3
3689,43,34,3
3690,43,35,3
3691,43,36,3
3692,43,37,3
3693,43,38,3
3694,43,39,3
3695,43,40,3
3696,43,41,3
3697,43,42,3
3698,43,43,3
3699,43,44,3
3700,43,45,3
3701,43,46,3
3702,43,47,3
3703,43,48,3
3704,43,49,3
3705,43,50,1
3706,43,51,1
3707,43,52,1
3708,43,53,1
3709,43,54,1
3710,43,55,4
3711,43,56,1
3712,43,57,1
3713,43,58,1
3714,43,59,1
3715,43,60,1
3716,43,61,1
3717,43,62,1
3718,43,63,3
3719,43,64,3
3720,43,65,3
3721,43,66,3
3722,43,67,3
3723,43,68,3
3724,43,69,4
3725,43,70,1
3726,43,71,1
3727,43,72,1
3728,43,73,2
3729,43,74,2
3730,43,75,2
3731,43,76,2
3732,43,77,2
3733,43,78,2
3734,43,79,2
3735,43,80,2
3736,43,81,2
3737,43,82,2
3738,43,83,2
3739,43,84,2
3740,44,0,2
3741,44,1,2
3742,44,2,2
3743,44,3,2
3744,44,4,2
3745,44,5,2
3746,44,6,2
3747,44,7,2
3748,44,8,2
3749,44,9,2
3750,44,10,2
3751,44,11,2
3752,44,12,2
3753,44,13,2
3754,44,14,1
3755,44,15,1
3756,44,16,1
3757,44,17,1
3758,44,18,1
3759,44,19,1
3760,44,20,3
3761,44,21,3
3762,44,22,3
3763,44,23,3
3764,44,24,3
3765,44,25,3
3766,44,26,3
3767,44,27,3
3768,44,28,3
3769,44,29,3
3770,44,30,3
3771,44,31,1
3772,44,32,1
3773,44,33,1
3774,44,34,3
3775,44,35,3
3776,44,36,3
3777,44,37,3
3778,44,38,3
3779,44,39,3
3780,44,40,3
3781,44,41,3
3782,44,42,3
3783,44,43,3
3784,44,44,3
3785,44,45,3
3786,44,46,3
3787,44,47,3
3788,44,48,3
3789,44,49,3
3790,44,50,1
3791,44,51,1
3792,44,52,1
3793,44,53,1
3794,44,54,1
3795,44,55,3
3796,44,56,1
3797,44,57,1
3798,44,58,1
3799,44,59,1
3800,44,60,1
3801,44,61,1
3802,44,62,4
3803,44,63,3
3804,44,64,3
3805,44,65,3
3806,44,66,3
3807,44,67,1
3808,44,68,3
3809,44,69,1
3810,44,70,1
3811,44,71,1
3812,44,72,1
3813,44,73,2
3814,44,74,2
3815,44,75,2
3816,44,76,2
3817,44,77,2
3818,44,78,2
3819,44,79,2
3820,44,80,2
3821,44,81,2
3822,44,82,2
3823,44,83,2
3824,44,84,2
3825,45,0,2
3826,45,1,2
3827,45,2,2
3828,45,3,2
3829,45,4,2
3830,45,5,2
3831,45,6,2
3832,45,7,2
3833,45,8,2
3834,45,9,2
3835,45,10,2
3836,45,11,2
3837,45,12,2
3838,45,13,2
3839,45,14,1
3840,45,15,1
3841,45,16,1
3842,45,17,1
3843,45,18,1
3844,45,19,1
3845,45,20,3
3846,45,21,3
3847,45,22,3
3848,45,23,3
3849,45,24,3
3850,45,25,3
3851,45,26,3
3852,45,27,3
3853,45,28,3
3854,45,29,1
3855,45,30,1
3856,45,31,1
3857,45,32,1
3858,45,33,1
3859,45,34,3
3860,45,35,3
3861,45,36,3
3862,45,37,3
3863,45,38,3
3864,45,39,3
3865,45,40,3
3866,45,41,3
3867,45,42,3
3868,45,43,3
3869,45,44,3
3870,45,45,3
3871,45,46,3
3872,45,47,3
3873,45,48,3
3874,45,49,3
3875,45,50,1
3876,45,51,3
3877,45,52,1
3878,45,53,1
3879,45,54,3
3880,45,55,3
3881,45,56,4
3882,45,57,1
3883,45,58,1
3884,45,59,1
3885,45,60,1
3886,45,61,3
3887,45,62,3
3888,45,63,3
3889,45,64,3
3890,45,65,3
3891,45,66,3
3892,45,67,4
3893,45,68,3
3894,45,69,1
3895,45,70,1
3896,45,71,1
3897,45,72,1
3898,45,73,2
3899,45,74,2
3900,45,75,2
3901,45,76,2
3902,45,77,2
3903,45,78,2
3904,45,79,2
3905,45,80,2
3906,45,81,2
3907,45,82,2
3908,45,83,2
3909,45,84,2
3910,46,0,2
3911,46,1,2
3912,46,2,2
3913,46,3,2
3914,46,4,2
3915,46,5,2
3916,46,6,2
3917,46,7,2
3918,46,8,2
3919,46,9,2
3920,46,10,2
3921,46,11,2
3922,46,12,2
3923,46,13,2
3924,46,14,2
3925,46,15,1
3926,46,16,1
3927,46,17,1
3928,46,18,1
3929,46,19,1
3930,46,20,3
3931,46,21,3
3932,46,22,3
3933,46,23,3
3934,46,24,3
3935,46,25,3
3936,46,26,3
3937,46,27,3
3938,46,28,3
3939,46,29,1
3940,46,30,1
3941,46,31,1
3942,46,32,1
3943,46,33,1
3944,46,34,1
3945,46,35,1
3946,46,36,3
3947,46,37,3
3948,46,38,3
3949,46,39,3
3950,46,40,3
3951,46,41,3
3952,46,42,3
3953,46,43,3
3954,46,44,3
3955,46,45,3
3956,46,46,3
3957,46,47,3
3958,46,48,1
3959,46,49,3
3960,46,50,1
3961,46,51,1
3962,46,52,3
3963,46,53,3
3964,46,54,3
3965,46,55,3
3966,46,56,3
3967,46,57,1
3968,46,58,4
3969,46,59,3
3970,46,60,3
3971,46,61,3
3972,46,62,3
3973,46,63,3
3974,46,64,3
3975,46,65,3
3976,46,66,3
3977,46,67,3
3978,46,68,3
3979,46,69,1
3980,46,70,1
3981,46,71,1
3982,46,72,1
3983,46,73,2
3984,46,74,2
3985,46,75,2
3986,46,76,2
3987,46,77,2
3988,46,78,2
3989,46,79,2
3990,46,80,2
3991,46,81,2
3992,46,82,2
3993,46,83,2
3994,46,84,2
3995,47,0,2
3996,47,1,2
3997,47,2,2
3998,47,3,2
3999,47,4,2
4000,47,5,2
4001,47,6,2
4002,47,7,2
4003,47,8,2
4004,47,9,2
4005,47,10,2
4006,47,11,2
4007,47,12,2
4008,47,13,2
4009,47,14,2
4010,47,15,1
4011,47,16,1
4012,47,17,1
4013,47,18,1
4014,47,19,1
4015,47,20,3
4016,47,21,3
4017,47,22,3
4018,47,23,3
4019,47,24,3
4020,47,25,3
4021,47,26,3
4022,47,27,3
4023,47,28,3
4024,47,29,1
4025,47,30,1
4026,47,31,1
4027,47,32,1
4028,47,33,1
4029,47,34,1
4030,47,35,1
4031,47,36,3
4032,47,37,3
4033,47,38,3
4034,47,39,3
4035,47,40,3
4036,47,41,3
4037,47,42,3
4038,47,43,3
4039,47,44,3
4040,47,45,3
4041,47,46,3
4042,47,47,3
4043,47,48,3
4044,47,49,1
4045,47,50,3
4046,47,51,1
4047,47,52,1
4048,47,53,3
4049,47,54,3
4050,47,55,3
4051,47,56,3
4052,47,57,3
4053,47,58,3
4054,47,59,3
4055,47,60,3
4056,47,61,3
4057,47,62,3
4058,47,63,3
4059,47,64,3
4060,47,65,3
4061,47,66,3
4062,47,67,3
4063,47,68,4
4064,47,69,1
4065,47,70,1
4066,47,71,1
4067,47,72,1
4068,47,73,2
4069,47,74,2
4070,47,75,2
4071,47,76,2
4072,47,77,2
4073,47,78,2
4074,47,79,2
4075,47,80,2
4076,47,81,2
4077,47,82,2
4078,47,83,2
4079,47,84,2
4080,48,0,2
4081,48,1,2
4082,48,2,2
4083,48,3,2
4084,48,4,2
4085,48,5,2
4086,48,6,2
4087,48,7,2
4088,48,8,2
4089,48,9,2
4090,48,10,2
4091,48,11,2
4092,48,12,2
4093,48,13,2
4094,48,14,2
4095,48,15,3
4096,48,16,1
4097,48,17,1
4098,48,18,3
4099,48,19,1
4100,48,20,1
4101,48,21,3
4102,48,22,3
4103,48,23,3
4104,48,24,3
4105,48,25,3
4106,48,26,3
4107,48,27,3
4108,48,28,3
4109,48,29,1
4110,48,30,1
4111,48,31,3
4112,48,32,3
4113,48,33,3
4114,48,34,1
4115,48,35,1
4116,48,36,3
4117,48,37,3
4118,48,38,3
4119,48,39,3
4120,48,40,3
4121,48,41,3
4122,48,42,3
4123,48,43,3
4124,48,44,3
4125,48,45,3
4126,48,46,3
4127,48,47,3
4128,48,48,3
4129,48,49,3
4130,48,50,1
4131,48,51,1
4132,48,52,3
4133,48,53,4
4134,48,54,3
4135,48,55,3
4136,48,56,3
4137,48,57,3
4138,48,58,3
4139,48,59,3
4140,48,60,3
4141,48,61,3
4142,48,62,3
4143,48,63,3
4144,48,64,3
4145,48,65,3
4146,48,66,3
4147,48,67,3
4148,48,68,1
4149,48,69,4
4150,48,70,1
4151,48,71,1
4152,48,72,2
4153,48,73,2
4154,48,74,2
4155,48,75,2
4156,48,76,2
4157,48,77,2
4158,48,78,2
4159,48,79,2
4160,48,80,2
4161,48,81,2
4162,48,82,2
4163,48,83,2
4164,48,84,2
4165,49,0,2
4166,49,1,2
4167,49,2,2
4168,49,3,2
4169,49,4,2
4170,49,5,2
4171,49,6,2
4172,49,7,2
4173,49,8,2
4174,49,9,2
4175,49,10,2
4176,49,11,2
4177,49,12,2
4178,49,13,2
4179,49,14,2
4180,49,15,1
4181,49,16,1
4182,49,17,1
4183,49,18,3
4184,49,19,1
4185,49,20,1
4186,49,21,3
4187,49,22,3
4188,49,23,3
4189,49,24,3
4190,49,25,3
4191,49,26,3
4192,49,27,3
4193,49,28,3
4194,49,29,1
4195,49,30,1
4196,49,31,1
4197,49,32,1
4198,49,33,3
4199,49,34,3
4200,49,35,3
4201,49,36,3
4202,49,37,3
4203,49,38,3
4204,49,39,3
4205,49,40,1
4206,49,41,1
4207,49,42,1
4208,49,43,1
4209,49,44,3
4210,49,45,3
4211,49,46,3
4212,49,47,3
4213,49,48,3
4214,49,49,3
4215,49,50,3
4216,49,51,1
4217,49,52,1
4218,49,53,3
4219,49,54,3
4220,49,55,3
4221,49,56,3
4222,49,57,3
4223,49,58,3
4224,49,59,3
4225,49,60,3
4226,49,61,3
4227,49,62,3
4228,49,63,3
4229,49,64,3
4230,49,65,3
4231,49,66,3
4232,49,67,4
4233,49,68,1
4234,49,69,3
4235,49,70,1
4236,49,71,1
4237,49,72,2
4238,49,73,2
4239,49,74,2
4240,49,75,2
4241,49,76,2
4242,49,77,2
4243,49,78,2
4244,49,79,2
4245,49,80,2
4246,49,81,2
4247,49,82,2
4248,49,83,2
4249,49,84,2
4250,50,0,2
4251,50,1,2
4252,50,2,2
4253,50,3,2
4254,50,4,2
4255,50,5,2
4256,50,6,2
4257,50,7,2
4258,50,8,2
4259,50,9,2
4260,50,10,2
4261,50,11,2
4262,50,12,2
4263,50,13,2
4264,50,14,2
4265,50,15,1
4266,50,16,1
4267,50,17,1
4268,50,18,3
4269,50,19,1
4270,50,20,1
4271,50,21,3
4272,50,22,3
4273,50,23,3
4274,50,24,3
4275,50,25,3
4276,50,26,3
4277,50,27,3
4278,50,28,3
4279,50,29,1
4280,50,30,3
4281,50,31,1
4282,50,32,1
4283,50,33,4
4284,50,34,4
4285,50,35,3
4286,50,36,3
4287,50,37,3
4288,50,38,3
4289,50,39,3
4290,50,40,1
4291,50,41,1
4292,50,42,1
4293,50,43,1
4294,50,44,3
4295,50,45,3
4296,50,46,3
4297,50,47,3
4298,50,48,3
4299,50,49,3
4300,50,50,3
4301,50,51,3
4302,50,52,3
4303,50,53,3
4304,50,54,3
4305,50,55,3
4306,50,56,3
4307,50,57,3
4308,50,58,3
4309,50,59,3
4310,50,60,3
4311,50,61,3
4312,50,62,3
4313,50,63,3
4314,50,64,3
4315,50,65,3
4316,50,66,3
4317,50,67,1
4318,50,68,1
4319,50,69,1
4320,50,70,1
4321,50,71,1
4322,50,72,2
4323,50,73,2
4324,50,74,2
4325,50,75,2
4326,50,76,2
4327,50,77,2
4328,50,78,2
4329,50,79,2
4330,50,80,2
4331,50,81,2
4332,50,82,2
4333,50,83,2
4334,50,84,2
4335,51,0,2
4336,51,1,2
4337,51,2,2
4338,51,3,2
4339,51,4,2
4340,51,5,2
4341,51,6,2
4342,51,7,2
4343,51,8,2
4344,51,9,2
4345,51,10,2
4346,51,11,2
4347,51,12,2
4348,51,13,2
4349,51,14,2
4350,51,15,1
4351,51,16,1
4352,51,17,1
4353,51,18,1
4354,51,19,1
4355,51,20,1
4356,51,21,4
4357,51,22,3
4358,51,23,3
4359,51,24,3
4360,51,25,3
4361,51,26,3
4362,51,27,1
4363,51,28,1
4364,51,29,3
4365,51,30,3
4366,51,31,1
4367,51,32,1
4368,51,33,3
4369,51,34,1
4370,51,35,4
4371,51,36,3
4372,51,37,3
4373,51,38,1
4374,51,39,1
4375,51,40,3
4376,51,41,1
4377,51,42,1
4378,51,43,1
4379,51,44,3
4380,51,45,3
4381,51,46,1
4382,51,47,3
4383,51,48,3
4384,51,49,3
4385,51,50,3
4386,51,51,3
4387,51,52,3
4388,51,53,3
4389,51,54,3
4390,51,55,3
4391,51,56,3
4392,51,57,3
4393,51,58,3
4394,51,59,3
4395,51,60,3
4396,51,61,3
4397,51,62,3
4398,51,63,3
4399,51,64,3
4400,51,65,3
4401,51,66,1
4402,51,67,1
4403,51,68,1
4404,51,69,1
4405,51,70,1
4406,51,71,1
4407,51,72,2
4408,51,73,2
4409,51,74,2
4410,51,75,2
4411,51,76,2
4412,51,77,2
4413,51,78,2
4414,51,79,2
4415,51,80,2
4416,51,81,2
4417,51,82,2
4418,51,83,2
4419,51,84,2
4420,52,0,2
4421,52,1,2
4422,52,2,2
4423,52,3,2
4424,52,4,2
4425,52,5,2
4426,52,6,2
4427,52,7,2
4428,52,8,2
4429,52,9,2
4430,52,10,2
4431,52,11,2
4432,52,12,2
4433,52,13,2
4434,52,14,2
4435,52,15,1
4436,52,16,3
4437,52,17,1
4438,52,18,1
4439,52,19,3
4440,52,20,1
4441,52,21,1
4442,52,22,3
4443,52,23,3
4444,52,24,3
4445,52,25,3
4446,52,26,3
4447,52,27,3
4448,52,28,3
4449,52,29,3
4450,52,30,3
4451,52,31,1
4452,52,32,1
4453,52,33,1
4454,52,34,3
4455,52,35,3
4456,52,36,3
4457,52,37,3
4458,52,38,1
4459,52,39,1
4460,52,40,3
4461,52,41,3
4462,52,42,1
4463,52,43,3
4464,52,44,1
4465,52,45,3
4466,52,46,1
4467,52,47,3
4468,52,48,1
4469,52,49,3
4470,52,50,3
4471,52,51,3
4472,52,52,3
4473,52,53,3
4474,52,54,3
4475,52,55,3
4476,52,56,3
4477,52,57,3
4478,52,58,3
4479,52,59,3
4480,52,60,3
4481,52,61,3
4482,52,62,3
4483,52,63,3
4484,52,64,3
4485,52,65,3
4486,52,66,1
4487,52,67,1
4488,52,68,1
4489,52,69,1
4490,52,70,1
4491,52,71,3
4492,52,72,2
4493,52,73,2
4494,52,74,2
4495,52,75,2
4496,52,76,2
4497,52,77,2
4498,52,78,2
4499,52,79,2
4500,52,80,2
4501,52,81,2
4502,52,82,2
4503,52,83,2
4504,52,84,2
4505,53,0,2
4506,53,1,2
4507,53,2,2
4508,53,3,2
4509,53,4,2
4510,53,5,2
4511,53,6,2
4512,53,7,2
4513,53,8,2
4514,53,9,2
4515,53,10,2
4516,53,11,2
4517,53,12,2
4518,53,13,2
4519,53,14,2
4520,53,15,2
4521,53,16,1
4522,53,17,1
4523,53,18,1
4524,53,19,1
4525,53,20,1
4526,53,21,1
4527,53,22,4
4528,53,23,3
4529,53,24,3
4530,53,25,3
4531,53,26,3
4532,53,27,3
4533,53,28,3
4534,53,29,3
4535,53,30,3
4536,53,31,1
4537,53,32,1
4538,53,33,3
4539,53,34,3
4540,53,35,3
4541,53,36,3
4542,53,37,3
4543,53,38,3
4544,53,39,3
4545,53,40,3
4546,53,41,1
4547,53,42,1
4548,53,43,1
4549,53,44,4
4550,53,45,3
4551,53,46,3
4552,53,47,3
4553,53,48,3
4554,53,49,3
4555,53,50,3
4556,53,51,3
4557,53,52,3
4558,53,53,3
4559,53,54,3
4560,53,55,3
4561,53,56,3
4562,53,57,3
4563,53,58,3
4564,53,59,3
4565,53,60,3
4566,53,61,3
4567,53,62,3
4568,53,63,3
4569,53,64,3
4570,53,65,1
4571,53,66,1
4572,53,67,1
4573,53,68,1
4574,53,69,1
4575,53,70,1
4576,53,71,1
4577,53,72,2
4578,53,73,2
4579,53,74,2
4580,53,75,2
4581,53,76,2
4582,53,77,2
4583,53,78,2
4584,53,79,2
4585,53,80,2
4586,53,81,2
4587,53,82,2
4588,53,83,2
4589,53,84,2
4590,54,0,2
4591,54,1,2
4592,54,2,2
4593,54,3,2
4594,54,4,2
4595,54,5,2
4596,54,6,2
4597,54,7,2
4598,54,8,2
4599,54,9,2
4600,54,10,2
4601,54,11,2
4602,54,12,2
4603,54,13,2
4604,54,14,2
4605,54,15,2
4606,54,16,2
4607,54,17,3
4608,54,18,1
4609,54,19,1
4610,54,20,3
4611,54,21,1
4612,54,22,1
4613,54,23,3
4614,54,24,3
4615,54,25,3
4616,54,26,3
4617,54,27,3
4618,54,28,3
4619,54,29,3
4620,54,30,3
4621,54,31,3
4622,54,32,4
4623,54,33,3
4624,54,34,3
4625,54,35,3
4626,54,36,3
4627,54,37,3
4628,54,38,3
4629,54,39,3
4630,54,40,3
4631,54,41,1
4632,54,42,1
4633,54,43,1
4634,54,44,3
4635,54,45,3
4636,54,46,3
4637,54,47,3
4638,54,48,3
4639,54,49,3
4640,54,50,3
4641,54,51,4
4642,54,52,1
4643,54,53,3
4644,54,54,3
4645,54,55,3
4646,54,56,3
4647,54,57,3
4648,54,58,3
4649,54,59,3
4650,54,60,3
4651,54,61,3
4652,54,62,3
4653,54,63,3
4654,54,64,3
4655,54,65,1
4656,54,66,1
4657,54,67,1
4658,54,68,1
4659,54,69,1
4660,54,70,3
4661,54,71,2
4662,54,72,2
4663,54,73,2
4664,54,74,2
4665,54,75,2
4666,54,76,2
4667,54,77,2
4668,54,78,2
4669,54,79,2
4670,54,80,2
4671,54,81,2
4672,54,82,2
4673,54,83,2
4674,54,84,2
4675,55,0,2
4676,55,1,2
4677,55,2,2
4678,55,3,2
4679,55,4,2
4680,55,5,2
4681,55,6,2
4682,55,7,2
4683,55,8,2
4684,55,9,2
4685,55,10,2
4686,55,11,2
4687,55,12,2
4688,55,13,2
4689,55,14,2
4690,55,15,1
4691,55,16,2
4692,55,17,1
4693,55,18,1
4694,55,19,1
4695,55,20,1
4696,55,21,1
4697,55,22,1
4698,55,23,3
4699,55,24,3
4700,55,25,3
4701,55,26,3
4702,55,27,3
4703,55,28,3
4704,55,29,3
4705,55,30,3
4706,55,31,3
4707,55,32,3
4708,55,33,3
4709,55,34,3
4710,55,35,3
4711,55,36,3
4712,55,37,3
4713,55,38,3
4714,55,39,3
4715,55,40,3
4716,55,41,3
4717,55,42,1
4718,55,43,3
4719,55,44,3
4720,55,45,3
4721,55,46,3
4722,55,47,3
4723,55,48,3
4724,55,49,3
4725,55,50,3
4726,55,51,1
4727,55,52,1
4728,55,53,3
4729,55,54,3
4730,55,55,3
4731,55,56,3
4732,55,57,3
4733,55,58,3
4734,55,59,3
4735,55,60,3
4736,55,61,3
4737,55,62,3
4738,55,63,3
4739,55,64,1
4740,55,65,1
4741,55,66,1
4742,55,67,1
4743,55,68,1
4744,55,69,1
4745,55,70,1
4746,55,71,2
4747,55,72,2
4748,55,73,2
4749,55,74,2
4750,55,75,2
4751,55,76,2
4752,55,77,2
4753,55,78,2
4754,55,79,2
4755,55,80,2
4756,55,81,2
4757,55,82,2
4758,55,83,2
4759,55,84,2
4760,56,0,2
4761,56,1,2
4762,56,2,2
4763,56,3,2
4764,56,4,2
4765,56,5,2
4766,56,6,2
4767,56,7,2
4768,56,8,2
4769,56,9,2
4770,56,10,2
4771,56,11,2
